TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz
508,1,NonStim,0,1,1613.0556,1614.03076666667,NaN,0.974999999999909,1000.00000002365,1,0.4545,1,1,21,2,1,1.02564102564112
509,1,NonStim,0,1,1616.4396,1617.4169,NaN,0.976999999999862,1000.00000002365,4,-0.3636,-1,1,6,4,2,2.04708290685802
510,1,NonStim,0,1,1620.74896666667,1621.73,NaN,0.981999999999971,1000.00000002365,2,-0.3636,-1,0,19,9,0,0
511,1,Stim,1,1,1624.18206666667,1625.15926666667,-0.0501000000001568,0.977000000000089,1000.00000002365,1,-0.4545,-1,1,11,7,2,2.04708290685754
512,1,NonStim,0,1,1627.6243,1628.59916666667,NaN,0.974999999999909,1000.00000002365,3,-1,-1,1,12,8,2,2.05128205128224
513,1,Stim,1,1,1631.10876666667,1632.08383333333,-0.0539333333333616,0.975000000000136,1000.00000002365,1,0.3636,1,1,16,5,1,1.02564102564088
514,1,Stim,1,1,1634.30843333333,1635.2739,-0.066533333333382,0.964999999999918,1000.00000002365,3,-0.1818,-1,1,7,10,1,1.0362694300519
515,1,NonStim,0,1,1637.64223333333,1638.627,NaN,0.9849999999999,1000.00000002365,4,-1,-1,1,11,3,1,1.01522842639604
516,1,NonStim,0,1,1641.0266,1642.00016666667,NaN,0.973999999999933,1000.00000002365,3,-0.6363,-1,1,12,9,2,2.05338809034922
517,1,Stim,1,1,1644.26006666667,1645.22783333333,-0.0588333333334958,0.967000000000098,1000.00000002365,1,0.1818,1,1,19,6,3,3.10237849017549
518,1,NonStim,0,1,1647.62753333333,1648.61283333333,NaN,0.985000000000127,1000.00000002365,3,-0.1818,-1,1,13,7,0,0
527,1,NonStim,0,1,1685.47463333333,1686.45256666667,NaN,0.978000000000065,1000.00000002365,1,0.3636,1,1,20,3,0,0
530,1,NonStim,0,1,1695.97696666667,1696.95803333333,NaN,0.981999999999971,1000.00000002365,1,1,1,1,13,4,2,2.03665987780047
531,1,Stim,1,1,1699.40286666667,1700.37543333333,-0.0561999999999898,0.972999999999956,1000.00000002365,3,-1,-1,0,11,8,1,1.02774922918812
532,1,NonStim,0,1,1702.83526666667,1703.81926666667,NaN,0.983999999999924,1000.00000002365,3,0.6363,1,1,13,7,1,1.0162601626017
533,1,Stim,1,1,1708.50326666667,1709.4763,-0.0513333333335595,0.973000000000184,1000.00000002365,4,0.4545,1,1,12,3,0,0
535,1,Stim,1,1,1716.9625,1717.92856666667,-0.0595333333333201,0.966000000000122,1000.00000002365,1,-0.3636,-1,0,17,1,1,1.03519668737047
536,1,NonStim,0,1,1720.31393333333,1721.2967,NaN,0.982999999999947,1000.00000002365,1,-0.3636,-1,1,15,1,0,0
537,1,NonStim,0,1,1723.85583333333,1724.82316666667,NaN,0.968000000000075,1000.00000002365,3,1,1,1,11,9,1,1.03305785123959
538,1,NonStim,0,1,1727.2063,1728.17526666667,NaN,0.968999999999824,1000.00000002365,4,0.3636,1,1,14,4,2,2.06398348813247
539,1,NonStim,0,1,1730.5481,1731.5393,NaN,0.990999999999985,1000.00000002365,1,0.6363,1,1,21,6,3,3.0272452068618
540,1,Stim,1,1,1733.9408,1734.91636666667,-0.0509333333334325,0.975999999999885,1000.00000002365,3,0.6363,1,1,11,7,1,1.02459016393455
541,1,Stim,1,1,1737.33246666667,1738.29756666667,-0.0633666666667523,0.964999999999918,1000.00000002365,2,0.0909,1,1,18,8,2,2.0725388601038
542,1,Stim,1,1,1740.9669,1741.9318,-0.0553999999999633,0.964999999999918,1000.00000002365,1,-0.6363,-1,1,21,3,1,1.0362694300519
544,1,NonStim,0,1,1746.80063333333,1747.75793333333,NaN,0.957000000000107,1000.00000002365,2,-0.1818,-1,0,12,9,1,1.04493207941472
545,1,Stim,1,1,1750.2003,1751.15883333333,-0.0572333333332153,0.957999999999856,1000.00000002365,2,-0.1818,-1,1,19,7,2,2.08768267223413
546,1,Stim,1,1,1753.6438,1754.61603333333,-0.0520333333333838,0.972999999999956,1000.00000002365,4,-0.0909,-1,1,17,3,1,1.02774922918812
548,1,NonStim,0,1,1758.66816666667,1759.65236666667,NaN,0.983999999999924,1000.00000002365,2,-0.0909,-1,0,16,8,2,2.03252032520341
549,1,Stim,1,1,1761.90253333333,1762.8775,-0.0564333333334162,0.974999999999909,1000.00000002365,4,1,1,1,10,6,2,2.05128205128224
550,1,NonStim,0,1,1765.3451,1766.3101,NaN,0.964999999999918,1000.00000002365,3,0.3636,1,1,15,11,2,2.0725388601038
551,1,NonStim,0,1,1768.88756666667,1769.84656666667,NaN,0.95900000000006,1000.00000002365,2,-0.6363,-1,0,15,7,1,1.04275286757032
552,1,NonStim,0,1,1772.14663333333,1773.1222,NaN,0.976000000000113,1000.00000002365,1,-0.6363,-1,1,20,3,2,2.04918032786862
553,1,NonStim,0,1,1775.47116666667,1776.4543,NaN,0.982999999999947,1000.00000002365,2,0.3636,1,1,9,11,2,2.03458799593093
554,1,Stim,1,1,1778.83863333333,1779.81316666667,-0.0517666666669356,0.975000000000136,1000.00000002365,4,-0.6363,-1,1,11,3,0,0
555,1,Stim,1,1,1782.2224,1783.19733333333,-0.0631333333335533,0.974999999999909,1000.00000002365,2,-0.4545,-1,1,19,12,3,3.07692307692336
556,1,Stim,1,1,1785.62263333333,1786.59796666667,-0.0587333333332936,0.974999999999909,1000.00000002365,2,0.1818,1,0,13,11,3,3.07692307692336
558,1,NonStim,0,1,1791.48216666667,1792.45536666667,NaN,0.972999999999956,1000.00000002365,4,-0.1818,-1,0,19,3,0,0
559,1,NonStim,0,1,1794.93206666667,1795.90673333333,NaN,0.973999999999933,1000.00000002365,3,-0.0909,-1,1,11,6,2,2.05338809034922
560,1,Stim,1,1,1798.4084,1799.36936666667,-0.0645666666666784,0.960999999999785,1000.00000002365,2,0.4545,1,0,17,10,1,1.04058272632698
561,1,Stim,1,1,1802.35083333333,1803.3325,-0.0579666666667435,0.981999999999971,1000.00000002365,1,0.4545,1,1,16,2,0,0
562,1,Stim,1,1,1805.5511,1806.53253333333,-0.0567666666668174,0.980999999999995,1000.00000002365,4,0.3636,1,1,11,4,1,1.01936799184506
563,1,NonStim,0,1,1808.83546666667,1809.8029,NaN,0.966999999999871,1000.00000002365,4,-0.4545,-1,1,19,4,1,1.03412616339207
565,1,Stim,1,1,1813.62733333333,1814.60186666667,-0.0569666666667672,0.97400000000016,1000.00000002365,4,-0.1818,-1,1,16,6,2,2.05338809034874
566,1,Stim,1,1,1817.00256666667,1817.98046666667,-0.0505000000000564,0.978000000000065,1000.00000002365,1,0.0909,1,1,12,4,2,2.04498977505099
567,1,NonStim,0,1,1820.4361,1821.40186666667,NaN,0.965000000000146,1000.00000002365,1,-0.1818,-1,0,16,5,2,2.07253886010331
568,1,Stim,1,1,1823.82806666667,1824.81103333333,-0.0503000000001066,0.982999999999947,1000.00000002365,4,-0.4545,-1,1,18,4,3,3.0518819938964
571,1,NonStim,0,1,1831.41303333333,1832.39073333333,NaN,0.977000000000089,1000.00000002365,1,-1,-1,1,17,4,1,1.02354145342877
572,1,Stim,1,1,1834.65506666667,1835.62106666667,-0.0576333333333423,0.966000000000122,1000.00000002365,1,-1,-1,1,13,3,0,0
573,1,NonStim,0,1,1837.89726666667,1838.8897,NaN,0.991999999999962,1000.00000002365,1,0.0909,1,1,12,7,2,2.01612903225814
574,1,NonStim,0,1,1841.1062,1842.07986666667,NaN,0.972999999999956,1000.00000002365,4,-0.0909,-1,1,12,6,2,2.05549845837625
575,1,Stim,1,1,1844.44083333333,1845.3982,-0.0608666666666977,0.957999999999856,1000.00000002365,3,-0.0909,-1,1,11,7,2,2.08768267223413
576,1,NonStim,0,1,1847.86543333333,1848.83306666667,NaN,0.968000000000075,1000.00000002365,4,-0.6363,-1,1,12,8,3,3.09917355371877
577,1,Stim,1,1,1851.2586,1852.22416666667,-0.0603666666665958,0.965999999999894,1000.00000002365,3,0.4545,1,1,19,11,6,6.21118012422428
578,1,NonStim,0,1,1854.4587,1855.43203333333,NaN,0.973999999999933,1000.00000002365,3,0.4545,1,1,18,6,2,2.05338809034922
579,1,NonStim,0,1,1857.89273333333,1858.8831,NaN,0.990999999999985,1000.00000002365,1,-0.4545,-1,1,16,4,2,2.0181634712412
580,1,NonStim,0,1,1861.40083333333,1862.3765,NaN,0.975999999999885,1000.00000002365,1,0.1818,1,1,10,6,4,4.09836065573819
581,1,Stim,1,1,1864.78473333333,1865.75373333333,-0.0557333333333645,0.968999999999824,1000.00000002365,2,0.3636,1,0,19,5,2,2.06398348813247
582,1,Stim,1,1,1867.96833333333,1868.93603333333,-0.0503000000001066,0.967999999999847,1000.00000002365,2,1,1,1,19,6,4,4.13223140495933
583,1,Stim,1,1,1871.34456666667,1872.32186666667,-0.057166666666717,0.976999999999862,1000.00000002365,3,0.0909,1,1,15,10,3,3.07062436028703
584,1,NonStim,0,1,1874.83643333333,1875.82126666667,NaN,0.9849999999999,1000.00000002365,2,-0.4545,-1,0,17,10,3,3.04568527918813
585,1,NonStim,0,1,1878.303,1879.28756666667,NaN,0.9849999999999,1000.00000002365,2,-1,-1,0,15,5,2,2.03045685279208
586,1,NonStim,0,1,1881.738,1882.70373333333,NaN,0.965999999999894,1000.00000002365,2,1,1,1,17,12,2,2.07039337474143
587,1,NonStim,0,1,1885.07146666667,1886.04926666667,NaN,0.978000000000065,1000.00000002365,2,0.1818,1,1,16,9,1,1.02249488752549
588,1,NonStim,0,1,1888.454,1889.42876666667,NaN,0.97400000000016,1000.00000002365,1,-0.0909,-1,0,11,9,3,3.08008213552311
589,1,Stim,1,1,1891.89796666667,1892.86623333333,-0.0576666666665915,0.969000000000051,1000.00000002365,3,-0.3636,-1,0,17,5,1,1.03199174406599
591,1,Stim,1,1,1897.41416666667,1898.37166666667,-0.0673666666666577,0.957000000000107,1000.00000002365,3,0.3636,1,1,17,9,2,2.08986415882944
592,1,Stim,1,1,1900.85686666667,1901.82576666667,-0.057166666666717,0.969000000000051,1000.00000002365,4,0.1818,1,0,19,6,4,4.12796697626397
593,1,Stim,1,1,1904.0821,1905.03913333333,-0.0631666666668025,0.95699999999988,1000.00000002365,3,0.1818,1,1,10,7,1,1.04493207941497
595,1,Stim,1,1,1910.4587,1911.43226666667,-0.0571333333332404,0.973999999999933,1000.00000002365,1,-0.1818,-1,0,16,3,1,1.02669404517461
596,1,NonStim,0,1,1913.62513333333,1914.6182,NaN,0.992999999999938,1000.00000002365,1,0.0909,1,0,13,4,3,3.02114803625396
597,1,NonStim,0,1,1916.8751,1917.8517,NaN,0.976000000000113,1000.00000002365,4,-0.0909,-1,0,15,2,2,2.04918032786862
599,1,Stim,1,1,1921.94393333333,1922.90256666667,-0.0683333333333849,0.95900000000006,1000.00000002365,2,0.6363,1,0,14,8,4,4.17101147028128
600,1,Stim,1,1,1925.2851,1926.26043333333,-0.0552666666667392,0.974999999999909,1000.00000002365,3,0.1818,1,1,18,13,2,2.05128205128224
602,1,NonStim,0,1,1930.2537,1931.2208,NaN,0.967000000000098,1000.00000002365,3,0.3636,1,1,13,11,3,3.10237849017549
603,1,NonStim,0,1,1933.54476666667,1934.5108,NaN,0.965999999999894,1000.00000002365,4,0.3636,1,1,13,6,1,1.03519668737071
604,1,Stim,1,1,1936.9046,1937.86136666667,-0.0595666666667967,0.957000000000107,1000.00000002365,3,-0.0909,-1,1,14,5,3,3.13479623824416
605,1,NonStim,0,1,1940.2456,1941.2154,NaN,0.9699999999998,1000.00000002365,2,0.3636,1,1,15,9,4,4.12371134020704
606,1,NonStim,0,1,1943.50596666667,1944.46993333333,NaN,0.963999999999942,1000.00000002365,1,0.4545,1,1,15,7,1,1.03734439834031
607,1,Stim,1,1,1946.83043333333,1947.8149,-0.058866666666745,0.984000000000151,1000.00000002365,4,-0.3636,-1,0,12,3,2,2.03252032520294
608,1,NonStim,0,1,1950.8145,1951.77153333333,NaN,0.95699999999988,1000.00000002365,2,-1,-1,0,12,7,1,1.04493207941497
609,1,Stim,1,1,1954.157,1955.13936666667,-0.0581666666669207,0.981999999999971,1000.00000002365,1,0.3636,1,1,15,2,2,2.03665987780047
610,1,Stim,1,1,1957.56573333333,1958.5312,-0.0589999999999691,0.965999999999894,1000.00000002365,2,0.1818,1,1,12,11,1,1.03519668737071
611,1,NonStim,0,1,1960.92496666667,1961.88196666667,NaN,0.957000000000107,1000.00000002365,3,0.0909,1,0,16,8,1,1.04493207941472
612,1,NonStim,0,1,1964.19913333333,1965.1736,NaN,0.973999999999933,1000.00000002365,1,-0.1818,-1,1,20,4,4,4.10677618069844
613,1,NonStim,0,1,1967.5667,1968.53236666667,NaN,0.965999999999894,1000.00000002365,1,-0.4545,-1,0,13,7,4,4.14078674948285
614,1,Stim,1,1,1971.08316666667,1972.049,-0.0562333333334664,0.965999999999894,1000.00000002365,4,-0.0909,-1,0,14,5,3,3.10559006211214
615,1,NonStim,0,1,1974.23476666667,1975.20193333333,NaN,0.967000000000098,1000.00000002365,2,-0.3636,-1,1,9,5,2,2.06825232678366
616,1,NonStim,0,1,1977.58463333333,1978.56733333333,NaN,0.982999999999947,1000.00000002365,4,-0.3636,-1,1,17,6,3,3.0518819938964
617,1,NonStim,0,1,1980.9773,1981.96256666667,NaN,0.9849999999999,1000.00000002365,3,0.4545,1,1,13,7,3,3.04568527918813
618,1,NonStim,0,1,1984.2199,1985.18916666667,NaN,0.970000000000027,1000.00000002365,2,0.1818,1,1,14,8,2,2.06185567010303
619,1,Stim,1,1,1987.5039,1988.47766666667,-0.0610000000001492,0.97400000000016,1000.00000002365,2,-0.0909,-1,0,15,10,3,3.08008213552311
620,1,NonStim,0,1,1990.7863,1991.77123333333,NaN,0.9849999999999,1000.00000002365,4,-0.6363,-1,1,18,6,4,4.06091370558417
621,1,NonStim,0,1,1994.24616666667,1995.2187,NaN,0.97199999999998,1000.00000002365,3,0.6363,1,1,14,7,3,3.08641975308648
622,1,Stim,1,1,1997.52163333333,1998.49503333333,-0.0560333333332892,0.973999999999933,1000.00000002365,2,-0.6363,-1,0,10,12,4,4.10677618069844
623,1,Stim,1,1,2000.63803333333,2001.62216666667,-0.0495333333333292,0.984000000000151,1000.00000002365,1,-0.3636,-1,1,13,2,2,2.03252032520294
624,1,Stim,1,1,2003.9885,2004.97033333333,-0.0541333333335388,0.981999999999971,1000.00000002365,1,0.6363,1,1,16,4,3,3.0549898167007
625,1,Stim,1,1,2007.36473333333,2008.3303,-0.0587333333332936,0.965999999999894,1000.00000002365,3,0.6363,1,1,11,12,3,3.10559006211214
626,1,Stim,1,1,2010.7391,2011.72476666667,-0.0521333333333587,0.9849999999999,1000.00000002365,4,0.6363,1,1,23,6,1,1.01522842639604
627,1,Stim,1,1,2014.1077,2015.06583333333,-0.0666000000003351,0.958000000000084,1000.00000002365,2,1,1,0,15,6,2,2.08768267223364
628,1,Stim,1,1,2017.60706666667,2018.58206666667,-0.0581333333334442,0.975000000000136,1000.00000002365,1,-1,-1,1,11,3,1,1.02564102564088
630,1,NonStim,0,1,2023.6835,2024.65013333333,NaN,0.967000000000098,1000.00000002365,1,1,1,1,14,2,0,0
631,1,Stim,1,1,2026.95816666667,2027.94496666667,-0.0526333333334605,0.985999999999876,1000.00000002365,1,-0.1818,-1,0,13,7,2,2.02839756592318
632,1,NonStim,0,1,2030.31843333333,2031.27733333333,NaN,0.95900000000006,1000.00000002365,3,-0.6363,-1,1,12,12,1,1.04275286757032
633,1,NonStim,0,1,2033.75183333333,2034.72513333333,NaN,0.973999999999933,1000.00000002365,1,0.3636,1,1,20,6,1,1.02669404517461
636,1,NonStim,0,1,2040.43616666667,2041.41593333333,NaN,0.979000000000042,1000.00000002365,3,-0.0909,-1,1,11,10,3,3.06435137895799
639,1,Stim,1,1,2048.5627,2049.53016666667,-0.0578000000004977,0.968000000000302,999.999999796273,2,-0.1818,-1,1,14,10,3,3.09917355371804
640,1,NonStim,0,1,2051.939,2052.90566666667,NaN,0.966000000000349,999.999999796273,3,-0.3636,-1,0,16,10,3,3.10559006211068
641,1,Stim,1,1,2055.4557,2056.4225,-0.0535333333332346,0.967000000000098,999.999999796273,3,1,1,1,10,12,2,2.06825232678366
643,1,NonStim,0,1,2061.62226666667,2062.59653333333,NaN,0.97400000000016,999.999999796273,3,-0.1818,-1,0,14,13,2,2.05338809034874
644,1,Stim,1,1,2064.94723333333,2065.93053333333,-0.0577333333335446,0.983000000000175,999.999999796273,1,0.4545,1,0,11,3,0,0
645,1,Stim,1,1,2068.31543333333,2069.3,-0.0560000000004948,0.985000000000582,999.999999796273,2,0.4545,1,0,12,10,0,0
646,1,NonStim,0,1,2071.56563333333,2072.5526,NaN,0.987000000000535,999.999999796273,2,0.6363,1,0,21,11,2,2.02634245187327
647,1,NonStim,0,1,2074.91693333333,2075.89046666667,NaN,0.97400000000016,999.999999796273,1,-1,-1,1,15,5,3,3.08008213552311
648,1,NonStim,0,1,2078.13323333333,2079.1087,NaN,0.975000000000364,999.999999796273,4,0.1818,1,0,18,6,1,1.02564102564064
649,1,Stim,1,1,2081.45973333333,2082.4417,-0.0597333333330425,0.981999999999971,999.999999796273,4,1,1,1,18,3,1,1.01832993890023
650,1,Stim,1,1,2084.9172,2085.88363333333,-0.0623333333332994,0.965999999999894,999.999999796273,2,-0.4545,-1,0,12,5,0,0
652,1,Stim,1,1,2090.95113333333,2091.91823333333,-0.0500333333334311,0.967000000000098,999.999999796273,4,0.1818,1,0,12,3,2,2.06825232678366
654,1,Stim,1,1,2095.786,2096.75146666667,-0.0565999999998894,0.966000000000349,999.999999796273,4,-1,-1,1,10,1,0,0
655,1,NonStim,0,1,2099.05353333333,2100.01816666667,NaN,0.965000000000146,999.999999796273,4,0.0909,1,0,24,6,3,3.10880829015497
657,1,NonStim,0,1,2103.8792,2104.83613333333,NaN,0.95699999999988,999.999999796273,3,1,1,1,17,8,1,1.04493207941497
658,1,NonStim,0,1,2107.121,2108.0953,NaN,0.974999999999909,999.999999796273,1,-0.0909,-1,0,18,7,2,2.05128205128224
659,1,Stim,1,1,2110.264,2111.23883333333,-0.06670000000031,0.974999999999909,999.999999796273,3,-0.6363,-1,1,13,8,2,2.05128205128224
660,1,Stim,1,1,2113.62123333333,2114.58756666667,-0.0549333333333379,0.966000000000349,999.999999796273,1,1,1,1,16,5,0,0
661,1,Stim,1,1,2116.91433333333,2117.8713,-0.0707666666671685,0.957000000000335,999.999999796273,3,-0.4545,-1,0,13,9,0,0
665,1,Stim,1,1,2126.2402,2127.2081,-0.0505333333330782,0.968000000000302,999.999999796273,2,0.0909,1,0,18,5,3,3.09917355371804
666,1,NonStim,0,1,2129.6247,2130.60046666667,NaN,0.976000000000113,999.999999796273,2,1,1,1,19,10,1,1.02459016393431
667,1,Stim,1,1,2133.1087,2134.0845,-0.0568000000002939,0.976000000000113,999.999999796273,4,0.0909,1,1,13,8,2,2.04918032786862
668,1,NonStim,0,1,2136.40866666667,2137.37546666667,NaN,0.967000000000098,999.999999796273,2,-0.6363,-1,0,12,10,1,1.03412616339183
669,1,Stim,1,1,2139.7595,2140.72536666667,-0.0503666666668323,0.965999999999894,999.999999796273,4,-0.4545,-1,1,16,2,1,1.03519668737071
670,1,Stim,1,1,2143.23426666667,2144.21753333333,-0.0541333333335388,0.983000000000175,999.999999796273,3,-1,-1,1,13,8,2,2.03458799593046
671,1,NonStim,0,1,2146.6351,2147.60986666667,NaN,0.97400000000016,999.999999796273,3,0.1818,1,1,15,16,3,3.08008213552311
673,1,NonStim,0,1,2152.09443333333,2153.08726666667,NaN,0.993000000000393,999.999999796273,2,-0.4545,-1,1,21,8,5,5.03524672708764
674,1,NonStim,0,1,2155.47826666667,2156.44586666667,NaN,0.967000000000553,999.999999796273,2,0.0909,1,1,11,6,0,0
675,1,Stim,1,1,2158.85376666667,2159.83946666667,-0.0529333333333852,0.986000000000331,999.999999796273,4,0.3636,1,1,22,4,1,1.01419878296112
676,1,NonStim,0,1,2162.23736666667,2163.21146666667,NaN,0.97400000000016,999.999999796273,4,-0.4545,-1,1,18,8,4,4.10677618069748
677,1,Stim,1,1,2165.6882,2166.65433333333,-0.0655666666671095,0.966000000000349,999.999999796273,3,0.3636,1,1,10,9,2,2.07039337474045
678,1,NonStim,0,1,2169.03836666667,2170.02156666667,NaN,0.983000000000175,999.999999796273,3,-1,-1,1,14,13,3,3.05188199389569
679,1,Stim,1,1,2172.37203333333,2173.33183333333,-0.062733333333199,0.959000000000287,999.999999796273,3,-0.1818,-1,0,17,11,2,2.08550573514015
680,1,Stim,1,1,2175.97343333333,2176.94743333333,-0.0626666666667006,0.97400000000016,999.999999796273,3,0.4545,1,0,11,9,2,2.05338809034874
681,1,Stim,1,1,2179.35736666667,2180.34186666667,-0.0512333333331298,0.983999999999924,999.999999796273,4,0.4545,1,1,13,2,2,2.03252032520341
682,1,NonStim,0,1,2182.58286666667,2183.56693333333,NaN,0.983999999999924,999.999999796273,2,-0.0909,-1,0,21,9,3,3.04878048780511
684,1,Stim,1,1,2188.84906666667,2189.81863333333,-0.0569000000004962,0.969000000000506,999.999999796273,1,0.1818,1,1,18,7,2,2.06398348813102
685,1,Stim,1,1,2192.2162,2193.1937,-0.0529999999998836,0.977000000000317,999.999999796273,1,-0.6363,-1,1,11,3,1,1.02354145342853
686,1,NonStim,0,1,2195.45006666667,2196.42696666667,NaN,0.976000000000113,999.999999796273,4,0.4545,1,1,12,4,2,2.04918032786862
689,1,Stim,1,1,2205.22733333333,2206.20173333333,-0.053899999999885,0.97400000000016,999.999999796273,3,-0.3636,-1,1,14,9,3,3.08008213552311
690,1,Stim,1,1,2208.47853333333,2209.4526,-0.0499333333332288,0.974000000000615,999.999999796273,3,0.0909,1,1,14,11,2,2.05338809034778
691,1,NonStim,0,1,2211.82846666667,2212.81993333333,NaN,0.990999999999985,999.999999796273,1,-0.3636,-1,1,18,5,2,2.0181634712412
692,1,Stim,1,1,2215.05316666667,2216.02276666667,-0.0577666666672485,0.969000000000051,999.999999796273,4,-0.6363,-1,0,22,5,4,4.12796697626397
693,1,NonStim,0,1,2218.29653333333,2219.2715,NaN,0.975000000000364,999.999999796273,4,1,1,1,13,8,3,3.07692307692193
694,1,NonStim,0,1,2221.814,2222.7965,NaN,0.983000000000175,999.999999796273,1,0.6363,1,1,15,4,1,1.01729399796523
695,1,Stim,1,1,2225.10533333333,2226.07026666667,-0.0586666666667952,0.965000000000146,999.999999796273,1,0.0909,1,0,12,5,3,3.10880829015497
696,1,NonStim,0,1,2228.41496666667,2229.3913,NaN,0.977000000000317,999.999999796273,4,-0.1818,-1,1,12,8,0,0
698,1,NonStim,0,1,2233.98983333333,2234.98076666667,NaN,0.99100000000044,999.999999796273,2,-0.1818,-1,1,14,10,2,2.01816347124027
699,1,Stim,1,1,2237.2568,2238.23253333333,-0.0511000000001332,0.976000000000113,999.999999796273,1,-0.4545,-1,0,21,5,5,5.12295081967154
700,1,Stim,1,1,2240.4495,2241.42513333333,-0.0586000000002969,0.976000000000568,999.999999796273,1,-0.0909,-1,1,20,6,2,2.04918032786766
701,1,Stim,1,1,2243.84163333333,2244.8067,-0.0564333333336435,0.965000000000146,999.999999796273,4,-0.1818,-1,1,13,6,0,0
702,1,NonStim,0,1,2247.36753333333,2248.34793333333,NaN,0.980000000000473,999.999999796273,1,0.1818,1,1,22,3,2,2.04081632652963
703,1,NonStim,0,1,2250.6599,2251.61956666667,NaN,0.960000000000491,999.999999796273,2,0.4545,1,1,17,10,2,2.08333333333227
704,1,NonStim,0,1,2254.0182,2255.0101,NaN,0.992000000000644,999.999999796273,4,0.6363,1,0,9,1,0,0
705,1,Stim,1,1,2257.72686666667,2258.6919,-0.0540333333333365,0.965000000000146,999.999999796273,2,0.3636,1,1,17,6,2,2.07253886010331
706,1,Stim,1,1,2261.17746666667,2262.1352,-0.0669000000002598,0.958000000000538,999.999999796273,2,-1,-1,1,12,6,0,0
707,1,NonStim,0,1,2264.44443333333,2265.4099,NaN,0.965000000000146,999.999999796273,4,-1,-1,0,18,3,2,2.07253886010331
708,1,NonStim,0,1,2268.22013333333,2269.18093333333,NaN,0.960000000000036,999.999999796273,3,-0.4545,-1,1,16,8,3,3.12499999999988
709,1,Stim,1,1,2271.62806666667,2272.5946,-0.0561333333339462,0.966000000000349,999.999999796273,2,-0.3636,-1,0,14,8,2,2.07039337474045
710,1,NonStim,0,1,2274.83773333333,2275.8116,NaN,0.97400000000016,999.999999796273,1,-0.6363,-1,1,22,4,1,1.02669404517437
711,1,NonStim,0,1,2278.1965,2279.1915,NaN,0.994999999999891,999.999999796273,4,-0.3636,-1,1,17,9,1,1.00502512562825
714,1,NonStim,0,1,2289.25676666667,2290.21533333333,NaN,0.959000000000287,999.999999796273,3,-0.0909,-1,1,12,9,2,2.08550573514015
716,1,Stim,1,1,2295.75793333333,2296.7402,-0.0511333333333823,0.983000000000175,999.999999796273,3,-0.4545,-1,0,13,11,1,1.01729399796523
717,1,Stim,1,1,2299.0998,2300.06803333333,-0.0503333333331284,0.969000000000506,999.999999796273,4,-0.6363,-1,1,10,6,3,3.09597523219653
718,1,Stim,1,1,2302.45866666667,2303.44546666667,-0.053899999999885,0.987000000000535,999.999999796273,3,0.6363,1,0,10,7,0,0
719,1,Stim,1,1,2305.83386666667,2306.79976666667,-0.0559333333335417,0.966000000000349,999.999999796273,4,0.4545,1,0,19,7,3,3.10559006211068
720,1,Stim,1,1,2309.20156666667,2310.18516666667,-0.0518999999999323,0.983999999999924,999.999999796273,1,-0.3636,-1,1,16,5,4,4.06504065040682
721,1,NonStim,0,1,2312.60166666667,2313.57556666667,NaN,0.97400000000016,999.999999796273,2,-1,-1,1,15,9,1,1.02669404517437
722,1,NonStim,0,1,2315.99453333333,2316.97163333333,NaN,0.977000000000317,999.999999796273,3,-0.1818,-1,0,22,11,5,5.11770726714266
723,1,Stim,1,1,2319.2856,2320.2606,-0.0546333333331859,0.975000000000364,999.999999796273,4,-0.4545,-1,0,17,6,0,0
724,1,NonStim,0,1,2322.60306666667,2323.58716666667,NaN,0.984000000000378,999.999999796273,2,-0.3636,-1,1,14,8,3,3.04878048780371
725,1,NonStim,0,1,2325.98656666667,2326.96126666667,NaN,0.974999999999909,999.999999796273,4,-0.0909,-1,0,12,4,3,3.07692307692336
726,1,Stim,1,1,2329.20486666667,2330.19046666667,-0.0557000000003427,0.986000000000331,999.999999796273,2,0.4545,1,1,15,16,0,0
727,1,Stim,1,1,2332.50403333333,2333.48643333333,-0.0506000000000313,0.981999999999971,999.999999796273,4,-1,-1,0,6,6,2,2.03665987780047
728,1,NonStim,0,1,2335.85583333333,2336.87183333333,NaN,1.01600000000008,999.999999796273,1,0.3636,1,1,19,4,2,1.96850393700773
729,1,NonStim,0,1,2339.18883333333,2340.14766666667,NaN,0.959000000000287,999.999999796273,2,0.1818,1,1,8,10,1,1.04275286757007
730,1,Stim,1,1,2342.48153333333,2343.4472,-0.0707666666667137,0.966000000000349,999.999999796273,3,0.4545,1,0,16,10,3,3.10559006211068
731,1,NonStim,0,1,2345.857,2346.82246666667,NaN,0.966000000000349,999.999999796273,2,-0.0909,-1,0,24,18,6,6.21118012422136
733,1,Stim,1,1,2352.27466666667,2353.25746666667,-0.0563333333334413,0.983000000000175,999.999999796273,2,-0.3636,-1,0,12,4,0,0
734,1,Stim,1,1,2355.6244,2356.6114,-0.0559000000002925,0.98700000000008,999.999999796273,4,1,1,0,18,3,1,1.0131712259371
735,1,Stim,1,1,2358.9678,2359.94053333333,-0.0534999999999854,0.973000000000411,999.999999796273,1,-0.1818,-1,1,16,9,4,4.11099691675058
