TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz,MeanMicrosaccadeAmplitudeDeg,MeanMicrosaccadePeakVelocityDegS,MeanMicrosaccadeDurationMs,TrialDirectionX,TrialDirectionY,TrialMeanDirectionDeg,TrialDirectionResultantLength,LeftThresholdXDegS,LeftThresholdYDegS,RightThresholdXDegS,RightThresholdYDegS
988,1,Stim,1,1,3268.00806666667,3268.98196666667,-0.055699999999888,0.973000000000411,999.999999796273,1,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890662148568,13.3280392418909,13.2978133688038,6.66402875459563
989,1,Stim,1,1,3271.4338,3272.4004,-0.0546333333336406,0.967000000000098,999.999999796273,4,0.3636,1,1,1,0,1,1.03412616339183,0.0399841548409544,9.15760559181349,6.00000000122236,-9.92104817211344e-16,1,90.0000000000001,1,13.2978048444582,6.66402674732317,13.2978140818614,6.66403034181214
990,1,Stim,1,1,3274.77503333333,3275.73303333333,-0.0594666666665944,0.958000000000538,999.999999796273,2,0.1818,1,1,1,2,2,2.08768267223265,0.126036026078541,17.0321587190654,10.5000000021391,0.588208824299416,-0.20365466334599,340.902688034856,0.622466740385597,13.2978079969775,13.3280619658114,13.2978141242027,6.66403136116614
991,1,Stim,1,1,3278.10206666667,3279.07533333333,-0.0580666666669458,0.972999999999956,999.999999796273,4,0.4545,1,1,1,0,1,1.02774922918812,0.0480214371969921,11.0976424183321,6.00000000122236,-0.553828242530866,0.832630937315671,123.630044908918,1,13.2977834978436,6.66402886935508,13.297814182831,6.66402919174216
992,1,Stim,1,1,3281.47633333333,3282.45143333333,-0.0552999999999884,0.975000000000364,999.999999796273,1,0.6363,1,1,2,1,2,2.05128205128129,0.0783875043710333,11.9237790561847,9.00000000183354,-0.0651903601450212,-0.0459315423153961,215.16759332855,0.0797464082909606,6.6489062760557,6.66402892679332,13.2978141577457,6.66403066121547
993,1,NonStim,0,1,3284.85373333333,3285.86096666667,NaN,1.00700000000052,999.999999796273,4,0.6363,1,1,0,1,1,0.9930486593838,0.061358882018534,14.2038411835038,6.00000000122236,0.758524384896623,-0.651644655864836,319.334283048984,1,13.2978105926681,13.328056099413,13.2978140937341,6.66403125255944
995,1,Stim,1,1,3290.28766666667,3291.26973333333,-0.0643333333332521,0.981999999999971,999.999999796273,3,-0.4545,-1,1,0,1,1,1.01832993890023,0.0405332175768549,8.00357561706285,7.00000000142609,-0.164035999536361,0.986454353153813,99.4412383089886,1,6.6489071516149,17.96670616331,19.9467020764161,6.66401879350523
996,1,Stim,1,1,3293.6281,3294.61116666667,-0.0528666666668869,0.983000000000175,999.999999796273,2,-0.3636,-1,1,0,3,3,3.05188199389569,0.0608506883185572,11.6550076101297,6.66666666802485,-0.0542110848115581,0.102190041538892,117.945630146467,0.115679065980697,13.2977821806103,17.4233916317762,13.2978142610362,6.66403149611316
997,1,Stim,1,1,3297.04593333333,3298.0222,-0.055766666666841,0.977000000000317,999.999999796273,4,-0.1818,-1,1,1,0,1,1.02354145342853,0.0333201560938038,7.84472902591584,6.00000000122236,-1.98420963442269e-15,-1,270,1,6.64890714597399,6.66402848856313,13.29781244977,6.66402543366993
999,1,NonStim,0,1,3302.12943333333,3303.10643333333,NaN,0.977000000000317,999.999999796273,4,-0,-1,1,1,0,1,1.02354145342853,0.0804905235755574,11.0976495210532,10.0000000020373,-0.413024209548807,-0.910720046077049,245.605046968128,1,13.2977923974405,6.66402270512109,13.2978140847918,6.6640297652331
1009,1,NonStim,0,1,3337.55033333333,3338.53226666667,NaN,0.982000000000426,999.999999796273,2,1,1,1,0,1,1,1.01832993889976,0.0446833695059662,9.41367116784274,7.00000000142609,-0.446401309860076,0.894832872974171,116.513029074015,1,13.2978133918488,6.66402449754857,13.297813618558,6.66403118889766
1010,1,NonStim,0,1,3341.09286666667,3342.0788,NaN,0.986000000000331,999.999999796273,3,-0.1818,-1,0,0,2,2,2.02839756592224,0.124412159316067,17.8388898588377,8.50000000173168,0.522347585698982,-0.841544531610828,301.827918433239,0.990476753371649,13.2978116106237,20.044191522055,13.2978093478079,6.66403152015653
1014,1,Stim,1,1,3352.05273333333,3353.01906666667,-0.0565999999998894,0.967000000000098,999.999999796273,4,-0,-1,0,1,3,4,4.13650465356732,0.109267314245664,14.2298768532639,10.0000000020373,0.466698764619283,-0.0310532802499181,356.193255150251,0.46773073783048,13.297795693793,6.66400876434765,13.2978142716667,6.66403140133988
1015,1,Stim,1,1,3355.33646666667,3356.311,-0.0526333333332332,0.975000000000364,999.999999796273,1,-0.1818,-1,1,1,2,3,3.07692307692193,0.0487994929900488,11.2562246799497,6.00000000122236,-0.402795241987094,-0.31629946328818,218.141171101154,0.51214193095648,13.2978069391672,6.6640311656594,13.297814160604,6.66402711224274
1016,1,NonStim,0,1,3358.79526666667,3359.75993333333,NaN,0.964000000000397,999.999999796273,3,-0.0909,-1,1,3,0,3,3.11203319501947,0.0423273733147418,9.26918888531723,7.00000000142609,0.380368935140598,0.0033352071663207,0.502376455251349,0.380383556987989,6.64890682706441,6.66403128544833,19.9466734148833,6.66403151376228
1018,1,NonStim,0,1,3364.02923333333,3365.00416666667,NaN,0.974999999999909,999.999999796273,4,-0.6363,-1,1,0,2,2,2.05128205128224,0.0417588640540543,8.96661327938459,6.00000000122236,-0.0336176684652797,-0.0184125216668063,208.709684022216,0.0383297350261135,13.2978110261224,6.66402999619736,13.2978138852189,6.66402886837614
1019,1,Stim,1,1,3367.60463333333,3368.56933333333,-0.0533000000000357,0.965000000000146,999.999999796273,2,1,1,1,3,4,5,5.18134715025829,0.0583684987398721,10.6329707090259,8.00000000162981,-0.0612348671872886,0.174963259110539,109.289382955215,0.185369498564425,6.64890709960684,6.66403136092193,13.2978141690754,6.66403132977473
