TrialIndex,GoodSelection,TrialType,IsStim,HasAnalysisWindow,VisualStimOnS,VisualStimOffS,ElectricalStimOnRelVisualS,AnalysisDurationS,SampleRateHz,Condition,SignedCoherence,Direction,Response,LeftCandidateCount,RightCandidateCount,MicrosaccadeCount,MicrosaccadeRateHz,MeanMicrosaccadeAmplitudeDeg,MeanMicrosaccadePeakVelocityDegS,MeanMicrosaccadeDurationMs,TrialDirectionX,TrialDirectionY,TrialMeanDirectionDeg,TrialDirectionResultantLength,LeftThresholdXDegS,LeftThresholdYDegS,RightThresholdXDegS,RightThresholdYDegS
257,1,Stim,1,1,889.8658,890.848866666667,-0.056233333333239,0.982999999999947,1000.00000002365,3,-0.0909,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97866306514444,5.33122330864617,11.9680283986731,5.33122515537729
258,1,Stim,1,1,893.274966666667,894.242366666667,-0.0618333333333112,0.967999999999961,1000.00000002365,2,-0.0909,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868762380767,5.33122518718345,11.9680320701118,7.99681660461167
259,1,NonStim,0,1,896.641633333333,897.6056,NaN,0.963999999999942,1000.00000002365,2,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6382512321538,5.33121960863071,13.2978138819625,7.99683782868378
261,1,Stim,1,1,901.6919,902.6653,-0.0546333333332996,0.973999999999933,1000.00000002365,2,0.3636,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868838049811,11.2457128880671,11.9680323859998,5.33122454943866
262,1,NonStim,0,1,905.033633333333,906.0085,NaN,0.975000000000023,1000.00000002365,4,0.0909,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890496263621,6.66402791643638,11.9680326774531,5.33122520858175
263,1,Stim,1,1,908.367833333333,909.3238,-0.0635333333333392,0.955999999999904,1000.00000002365,3,-0.3636,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30846742026438,5.33120717065929,13.2978034819122,5.33122435936691
264,1,Stim,1,1,911.6594,912.633333333333,-0.0582666666665546,0.974000000000046,1000.00000002365,2,-0.1818,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868814390839,3.99841835771108,11.9680328029488,6.66402992443643
265,1,NonStim,0,1,915.1108,916.093466666667,NaN,0.982999999999947,1000.00000002365,2,0.3636,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868678805307,5.33122309724583,11.9680292178056,5.33122501576246
266,1,Stim,1,1,918.460533333333,919.425166666667,-0.0558333333333394,0.964999999999918,1000.00000002365,2,0.6363,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9680233378448,5.33122520433388,11.9680280245824,6.6640282282401
267,1,NonStim,0,1,921.794366666667,922.768533333333,NaN,0.974000000000046,1000.00000002365,2,-0,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9786878285202,5.33122483884947,11.9680306137637,11.9952175111909
268,1,NonStim,0,1,925.203733333333,926.1846,NaN,0.980999999999995,1000.00000002365,3,-0.3636,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868521332392,7.99682341619987,11.9680317839841,6.66402913358899
269,1,NonStim,0,1,928.411433333333,929.376733333333,NaN,0.964999999999918,1000.00000002365,1,0.3636,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868824528103,5.33120575232814,11.9680309019171,7.9968356605317
270,1,NonStim,0,1,931.762333333333,932.7364,NaN,0.973999999999933,1000.00000002365,1,1,1,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9786820235868,5.33121545301363,11.9680310067078,10.6624032075108
271,1,Stim,1,1,935.063,936.035733333333,-0.0558666666667023,0.972999999999956,1000.00000002365,4,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97867809965387,5.33122467409101,9.30846996872662,5.3312248479363
272,1,Stim,1,1,938.364,939.329133333333,-0.0544666666667126,0.965999999999894,1000.00000002365,1,0.3636,1,1,5,1,1,1.03519668737071,0.275258296958953,18.8484242057097,31.9999999992433,0.452202039906887,-0.891915531372814,296.885052556784,1,10.6382510814679,1.33280630330592,13.2311565298221,6.66403127309848
273,1,Stim,1,1,941.5969,942.5781,-0.0518666666666832,0.981999999999971,1000.00000002365,1,-0.1818,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30846792536049,5.33122496995103,11.9680084786473,5.33122088782672
274,1,NonStim,0,1,944.9399,945.904666666667,NaN,0.964999999999918,1000.00000002365,3,0.3636,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890403267048,5.33121970607327,11.9680142799296,5.33122496995103
275,1,Stim,1,1,948.2815,949.237366666667,-0.0622999999999365,0.955999999999904,1000.00000002365,2,0.0909,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6382504095104,5.33122485019576,11.9680271056445,6.6640313182997
276,1,NonStim,0,1,951.673233333333,952.637766666667,NaN,0.963999999999942,1000.00000002365,1,0.0909,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.648907143958,5.33122409140679,11.9680291919144,5.33122520074771
277,1,Stim,1,1,955.198933333333,956.1923,-0.0537999999999101,0.994000000000028,1000.00000002365,1,-0.3636,-1,1,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868828713209,1.33280595334967,11.9680304690209,6.66402193607561
278,1,Stim,1,1,958.5744,959.5413,-0.0595333333333201,0.966999999999985,1000.00000002365,3,-0,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9786884335571,7.99682937037839,11.8939258538191,6.66401938692962
279,1,Stim,1,1,961.9591,962.922,-0.0655333333332919,0.962999999999965,1000.00000002365,3,0.6363,1,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9786864699488,7.9968034577274,11.9680322287368,9.32964376901023
280,1,Stim,1,1,965.266633333333,966.249566666667,-0.0471999999999753,0.982999999999947,1000.00000002365,2,-1,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6382501957341,3.99841879344227,11.9680149970272,6.66403148001586
281,1,Stim,1,1,968.675933333333,969.640533333333,-0.0570333333332655,0.964999999999918,1000.00000002365,3,0.4545,1,1,1,1,1,1.0362694300519,0.163890494910308,18.9021980358581,15.9999999996217,0.313139679779717,-0.949707081655947,288.248544431087,1,7.97868830312678,3.9984189027041,13.0291106740675,7.99683732513308
282,1,Stim,1,1,972.034333333333,973.0085,-0.0550333333333128,0.974000000000046,1000.00000002365,1,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868476652672,7.99680780768464,11.9680327570934,6.66402902102783
283,1,Stim,1,1,975.368966666667,976.3423,-0.0567999999999529,0.973999999999933,1000.00000002365,4,0.4545,1,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890707385196,5.33122496253559,11.9680244844982,7.9968344820913
284,1,NonStim,0,1,978.669,979.635433333333,NaN,0.966999999999985,1000.00000002365,2,0.6363,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9680289104725,7.99683328947159,11.9680326489415,7.99683721302249
285,1,NonStim,0,1,981.9854,982.9599,NaN,0.973999999999933,1000.00000002365,4,-0.3636,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9786875346837,6.66402928770278,10.6382513106649,5.33122474135108
286,1,NonStim,0,1,985.311233333333,986.3027,NaN,0.990999999999985,1000.00000002365,4,-0.4545,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868550346096,7.99683373009314,11.9680327525926,6.66402534891174
287,1,Stim,1,1,988.696633333333,989.6683,-0.0497333333333927,0.97199999999998,1000.00000002365,3,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868416410598,5.33121920101424,11.968029145826,5.33122492323889
288,1,NonStim,0,1,992.170566666667,993.145333333333,NaN,0.974999999999909,1000.00000002365,4,-0.0909,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890572502066,6.66402988570993,11.9680325847987,7.99683466225956
289,1,Stim,1,1,995.5121,996.4864,-0.0505666666665547,0.973999999999933,1000.00000002365,3,0.3636,1,1,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868843610355,6.66402917485066,11.9680305212015,5.33122408568767
290,1,Stim,1,1,999.0383,1000.03606666667,-0.0580666666667184,0.997999999999934,1000.00000002365,2,1,1,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30846717252532,3.99841470826978,11.9680229384876,7.99681644818469
292,1,Stim,1,1,1005.53803333333,1006.51463333333,-0.0581666666666933,0.975999999999999,1000.00000002365,4,0.1818,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868530588141,6.66402821020356,10.6382259583529,6.66403066590836
293,1,NonStim,0,1,1008.89746666667,1009.8579,NaN,0.959999999999923,1000.00000002365,3,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868856901767,6.66403124515198,13.2978136836054,6.66402691772176
294,1,NonStim,0,1,1012.33963333333,1013.30526666667,NaN,0.965999999999894,1000.00000002365,2,-0.1818,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6382513728856,6.66402319447658,11.9680282319928,5.3312251563662
295,1,Stim,1,1,1015.64086666667,1016.61526666667,-0.0546333333332996,0.975000000000023,1000.00000002365,4,-0.1818,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868399011216,5.33121438105128,11.9680307798524,7.99683758655772
296,1,NonStim,0,1,1018.86576666667,1019.83793333333,NaN,0.97199999999998,1000.00000002365,1,0.1818,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97865508771653,5.33122151466542,11.9680231830223,7.99679116572013
297,1,NonStim,0,1,1022.30746666667,1023.2818,NaN,0.973999999999933,1000.00000002365,2,-0.0909,-1,1,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868785378319,1.33280592507077,11.8939215710609,9.32964377523997
298,1,NonStim,0,1,1025.63376666667,1026.59856666667,NaN,0.964999999999918,1000.00000002365,3,1,1,1,4,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868516792468,1.33280626227388,11.893926193427,6.66403106230152
300,1,Stim,1,1,1032.159,1033.13316666667,-0.0558666666668159,0.974999999999909,1000.00000002365,1,-0,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30846854870251,5.33122239616024,10.6382435053786,6.66403021038281
301,1,NonStim,0,1,1035.55123333333,1036.54123333333,NaN,0.990000000000009,1000.00000002365,1,0.6363,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868802280964,6.66402479446701,11.9680297470256,7.99681722165669
302,1,Stim,1,1,1038.7514,1039.71723333333,-0.0493333333333794,0.966000000000122,1000.00000002365,1,0.1818,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868813549259,5.33122436691212,11.9680258925562,5.33122463734617
304,1,NonStim,0,1,1045.28566666667,1046.2518,NaN,0.965999999999894,1000.00000002365,3,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868828936413,5.33122490693977,13.2978077632898,9.32962034617221
305,1,NonStim,0,1,1048.66986666667,1049.64293333333,NaN,0.972999999999956,1000.00000002365,1,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868816004571,9.3296418180415,11.9680109272426,7.99683519890582
306,1,Stim,1,1,1052.03633333333,1053.01303333333,-0.051833333333434,0.976999999999862,1000.00000002365,3,0.1818,1,0,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868006925099,7.99683449872177,11.9680311283277,7.99683312855127
307,1,Stim,1,1,1055.3379,1056.31006666667,-0.0535333333332346,0.972999999999956,1000.00000002365,3,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868115346923,5.33122309334161,13.297813112154,6.6640314747822
308,1,NonStim,0,1,1058.5453,1059.51436666667,NaN,0.968999999999824,1000.00000002365,4,0.3636,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868770131199,5.33122346591337,11.9680318778663,7.9968135158249
309,1,NonStim,0,1,1061.77906666667,1062.7557,NaN,0.976000000000113,1000.00000002365,2,0.0909,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868848213758,5.33122511258849,11.9680299483637,5.33122298736535
310,1,NonStim,0,1,1065.15596666667,1066.12153333333,NaN,0.966000000000122,1000.00000002365,1,-1,-1,0,3,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868825928659,1.33280508080365,11.9680325047238,7.99683592986349
311,1,Stim,1,1,1068.59706666667,1069.57803333333,-0.0570666666669695,0.980999999999995,1000.00000002365,1,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30846998964072,6.66402217816099,10.6382464254616,6.66402990921237
312,1,Stim,1,1,1071.91413333333,1072.87996666667,-0.0645666666666784,0.964999999999918,1000.00000002365,2,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868830442698,5.33122374191335,10.6382513497275,6.66403003829585
313,1,NonStim,0,1,1075.149,1076.13133333333,NaN,0.981999999999971,1000.00000002365,1,-0.3636,-1,1,1,1,1,1.01832993890023,0.25455632246463,25.4015065122339,14.9999999996453,0.284831590364003,-0.9585775738722,286.548782199005,1,7.97868791233423,7.99683445917132,11.9680169307368,7.99683768047829
314,1,Stim,1,1,1078.541,1079.50796666667,-0.0551000000000386,0.967000000000098,1000.00000002365,4,-0,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6382499970471,3.99841890431057,11.6687839298497,7.99683547526929
315,1,Stim,1,1,1081.89073333333,1082.8741,-0.0498666666667305,0.983999999999924,1000.00000002365,4,-1,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9680237397427,5.33122498797382,11.9680322716682,5.33122498033631
316,1,Stim,1,1,1085.23316666667,1086.20526666667,-0.0623000000000502,0.97199999999998,1000.00000002365,2,-0.3636,-1,0,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868675496128,2.66561078832502,11.9680327920436,5.33122519519447
317,1,NonStim,0,1,1088.49163333333,1089.4663,NaN,0.974999999999909,1000.00000002365,3,-0.1818,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890663711325,5.33119343438476,10.5548126074008,10.6624412126123
318,1,Stim,1,1,1091.95023333333,1092.9149,-0.0598666666667214,0.963999999999942,1000.00000002365,2,0.1818,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9786879740255,7.99683375690719,11.9680322269101,5.33122247237762
321,1,NonStim,0,1,1100.30103333333,1101.2757,NaN,0.97400000000016,1000.00000002365,1,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868445552105,5.33122280878009,11.9680251596389,7.99682626892999
323,1,Stim,1,1,1105.27736666667,1106.25116666667,-0.051833333333434,0.973999999999933,1000.00000002365,4,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890711482248,5.33120799366771,11.968025889635,7.99680924977612
325,1,Stim,1,1,1110.52746666667,1111.48593333333,-0.0627666666666755,0.957999999999856,1000.00000002365,3,-1,-1,1,2,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868706144763,1.33280476390091,11.8939259993379,7.99682391718634
326,1,NonStim,0,1,1113.93683333333,1114.9099,NaN,0.973000000000184,1000.00000002365,4,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890419956848,6.66402768858675,11.9680271916539,7.99682604263195
327,1,Stim,1,1,1117.2458,1118.21113333333,-0.0526999999999589,0.965999999999894,1000.00000002365,4,0.3636,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30846778010076,4.7121799158591,11.9680190817599,7.99683117090544
328,1,Stim,1,1,1120.63796666667,1121.62003333333,-0.0570999999999913,0.982999999999947,1000.00000002365,1,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868589692155,5.33122083679979,11.9680281766932,5.3312251964205
329,1,Stim,1,1,1123.99613333333,1124.97056666667,-0.0535000000002128,0.973999999999933,1000.00000002365,4,-0.3636,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.31912568627981,7.99682773287892,11.9680306446734,5.33122351029939
330,1,NonStim,0,1,1127.38893333333,1128.35716666667,NaN,0.969000000000051,1000.00000002365,2,-1,-1,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868560643481,5.3312245246821,11.9680326678582,6.6640298420023
331,1,NonStim,0,1,1130.6225,1131.60506666667,NaN,0.982999999999947,1000.00000002365,1,-0,-1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30845982711798,6.66403132511729,11.968029359122,7.9968360822056
332,1,NonStim,0,1,1133.98906666667,1134.95753333333,NaN,0.968000000000075,1000.00000002365,2,0.1818,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868513078997,5.33122498948575,11.9680320712042,5.33122486104866
333,1,NonStim,0,1,1137.33923333333,1138.31343333333,NaN,0.97400000000016,1000.00000002365,4,0.1818,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868632796004,7.99683740643279,11.9680324890695,11.995239171809
334,1,NonStim,0,1,1140.8902,1141.84946666667,NaN,0.958999999999833,1000.00000002365,2,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868567480477,7.99675963561694,11.9680216075394,6.66401398458034
335,1,Stim,1,1,1144.3075,1145.276,-0.0548000000001139,0.969000000000051,1000.00000002365,1,0.4545,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868830616276,5.33122466739317,11.9680299102535,5.33121371361095
337,1,Stim,1,1,1149.4586,1150.42253333333,-0.0570999999999913,0.963999999999942,1000.00000002365,1,0.0909,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868482005076,5.33120147716182,11.968031345035,6.66401644460705
338,1,NonStim,0,1,1152.79153333333,1153.77443333333,NaN,0.982999999999947,1000.00000002365,4,-1,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868394680217,6.66402418030447,13.2978078900367,5.33122376910807
339,1,NonStim,0,1,1156.2502,1157.2155,NaN,0.964999999999918,1000.00000002365,3,0.0909,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868582146714,5.33121359747718,11.9680275177148,5.33122168505229
340,1,Stim,1,1,1159.56716666667,1160.54273333333,-0.0485333333333529,0.974999999999909,1000.00000002365,4,0.6363,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868835099172,5.33122513672136,11.9680317462687,7.99683269085986
341,1,Stim,1,1,1162.91803333333,1163.89896666667,-0.053766666666661,0.979999999999791,1000.00000002365,3,0.0909,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30846966697753,11.9952527915068,12.5803100555209,7.9968373474506
342,1,Stim,1,1,1166.22796666667,1167.19176666667,-0.0647333333333791,0.963999999999942,1000.00000002365,2,0.4545,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868854089401,11.9952554196031,11.9680315523338,11.9952539935388
343,1,NonStim,0,1,1169.6022,1170.57686666667,NaN,0.973999999999933,1000.00000002365,4,-0.1818,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.6489070750377,7.99683594509889,9.99549211913115,5.33122499074172
344,1,NonStim,0,1,1172.99453333333,1173.97993333333,NaN,0.985000000000127,1000.00000002365,2,0.4545,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868584559141,7.99682853532695,11.9680184297738,7.99681872773381
345,1,NonStim,0,1,1176.39566666667,1177.36333333333,NaN,0.968000000000075,1000.00000002365,1,-0.0909,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9680326731502,6.66401538666813,14.6275610881486,5.33121287954665
346,1,NonStim,0,1,1179.76206666667,1180.72866666667,NaN,0.966000000000122,1000.00000002365,4,0.6363,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9786883377555,5.33122088272362,11.9680325820364,6.03453253971836
347,1,NonStim,0,1,1183.07246666667,1184.04353333333,NaN,0.970999999999776,1000.00000002365,3,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9786872234762,9.32964380164576,11.9680327111942,11.9952561202895
348,1,Stim,1,1,1186.27153333333,1187.2361,-0.0536666666666861,0.965000000000146,1000.00000002365,4,0.4545,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97867986331231,7.99682691797633,13.2978119920745,11.9952387858395
349,1,NonStim,0,1,1189.68883333333,1190.6574,NaN,0.968999999999824,1000.00000002365,1,0.4545,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868497125721,5.33122477841117,11.9680309436303,7.99681609884936
350,1,Stim,1,1,1193.0723,1194.03963333333,-0.0587000000000444,0.966999999999871,1000.00000002365,1,-1,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868824413253,11.9952463108312,10.6382507325826,7.99683737669886
351,1,NonStim,0,1,1196.40746666667,1197.382,NaN,0.975000000000136,1000.00000002365,4,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890639393731,7.99681981581699,10.6382480910965,5.33122387968062
352,1,NonStim,0,1,1199.80623333333,1200.78083333333,NaN,0.973999999999933,1000.00000002365,3,0.3636,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.99549249019029,7.9967838438955,11.968029584975,7.99683225505582
353,1,NonStim,0,1,1203.23116666667,1204.19853333333,NaN,0.967000000000098,1000.00000002365,1,1,1,1,1,2,1,1.03412616339183,0.435239336754362,22.7493811762422,28.9999999993142,0.274146709576567,-0.961687881606263,285.911170087647,1,9.30840634920409,11.9952317861628,11.8939265871255,7.99681918381866
354,1,Stim,1,1,1206.5909,1207.5552,-0.0495666666668058,0.965000000000146,1000.00000002365,3,0.6363,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868848712211,5.3312213391994,11.9680234686797,10.6624231881867
355,1,NonStim,0,1,1209.8247,1210.8098,NaN,0.9849999999999,1000.00000002365,3,0.1818,1,1,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868394926575,11.9951957822034,11.9680288500441,7.99681306938477
356,1,Stim,1,1,1213.19963333333,1214.1659,-0.0563666666666904,0.965999999999894,1000.00000002365,1,0.4545,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890344285327,7.99683530486145,11.8939015896385,7.99683775278986
357,1,NonStim,0,1,1216.5838,1217.5487,NaN,0.964999999999918,1000.00000002365,2,-0.0909,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9680290250963,11.9952541341061,11.9680328019128,5.33122306276497
358,1,NonStim,0,1,1219.99263333333,1220.96566666667,NaN,0.972999999999956,1000.00000002365,1,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868834266755,7.99683692812597,11.9680327551824,9.32964309936359
359,1,Stim,1,1,1223.31863333333,1224.2751,-0.0634666666669546,0.957000000000107,1000.00000002365,2,0.4545,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9680282784137,11.9952527011411,11.9680324337988,7.9968361584622
360,1,Stim,1,1,1226.72686666667,1227.6956,-0.0570999999999913,0.968999999999824,1000.00000002365,3,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9680306762264,3.99841884209488,11.9680321145206,7.99682414203387
361,1,NonStim,0,1,1230.1021,1231.0752,NaN,0.972999999999956,1000.00000002365,2,0.3636,1,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.9680297428134,7.99683648319962,11.9680296622299,7.99683693107658
362,1,Stim,1,1,1233.4123,1234.38436666667,-0.0531666666668116,0.97199999999998,1000.00000002365,1,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868832176807,5.3312193693196,11.9680328028816,6.66403114016553
363,1,NonStim,0,1,1236.66176666667,1237.6271,NaN,0.965999999999894,1000.00000002365,3,0.0909,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868791529099,6.66402706264554,11.9680295515478,5.33122371042691
364,1,Stim,1,1,1240.01173333333,1240.98583333333,-0.0580666666667184,0.973999999999933,1000.00000002365,3,-0,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6382484687194,7.99683730533366,11.9680315836326,6.66403088963639
365,1,NonStim,0,1,1243.31266666667,1244.2963,NaN,0.983999999999924,1000.00000002365,3,-0.1818,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.6382445494819,7.99683700813795,13.2311544383146,7.36066065316772
366,1,Stim,1,1,1246.6875,1247.66213333333,-0.0536999999999352,0.974999999999909,1000.00000002365,2,-0.4545,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.64890663381364,7.99683764528682,11.9680321903283,7.99681482475909
367,1,Stim,1,1,1250.05583333333,1251.01163333333,-0.0673999999999069,0.955999999999904,1000.00000002365,2,1,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868608432091,6.66403028271051,9.30846760186567,7.99682976730183
368,1,NonStim,0,1,1253.38836666667,1254.3782,NaN,0.990000000000009,1000.00000002365,4,0.1818,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.31912566836333,7.996836882838,11.9680269302231,6.0345315784101
369,1,NonStim,0,1,1256.78946666667,1257.762,NaN,0.972999999999956,1000.00000002365,4,-0.6363,-1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.30846809749151,6.66403027183629,10.6382501907898,11.9952559979324
370,1,Stim,1,1,1260.3644,1261.33756666667,-0.059633333333295,0.972999999999956,1000.00000002365,3,-1,-1,1,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.97868795750816,11.9951307658981,13.2311488309765,7.99681338574269
