SourceFile,Monkey,SessionID,SessionIndex,Block,ConditionIndex,ConditionName,SignedCoherence,AbsCoherence,TowardCount,CorrectCount,TotalTrials,CorrectRate
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,-0.636363636363636,0.636363636363636,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,-0.454545454545455,0.454545454545455,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,-0.363636363636364,0.363636363636364,1,9,10,0.9
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,-0.181818181818182,0.181818181818182,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,-0.0909090909090909,0.0909090909090909,3,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,0.0909090909090909,0.0909090909090909,3,3,10,0.3
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,0.181818181818182,0.181818181818182,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,0.363636363636364,0.363636363636364,7,7,10,0.7
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,0.454545454545455,0.454545454545455,9,9,10,0.9
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,0.636363636363636,0.636363636363636,9,9,10,0.9
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_002,2,nonStim,4,Bino,1,1,10,10,10,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,-1,1,0,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,-0.636363636363636,0.636363636363636,0,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,-0.454545454545455,0.454545454545455,1,8,9,0.888888888888889
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,-0.363636363636364,0.363636363636364,1,8,9,0.888888888888889
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,-0.181818181818182,0.181818181818182,0,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,-0.0909090909090909,0.0909090909090909,4,5,9,0.555555555555556
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,0.0909090909090909,0.0909090909090909,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,0.181818181818182,0.181818181818182,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,0.363636363636364,0.363636363636364,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,0.454545454545455,0.454545454545455,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,0.636363636363636,0.636363636363636,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,1,Combined,1,1,9,9,9,1
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,-1,1,2,7,9,0.777777777777778
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,-0.636363636363636,0.636363636363636,1,8,9,0.888888888888889
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,-0.454545454545455,0.454545454545455,2,7,9,0.777777777777778
C:\Users\zzhu329\Documents\GitHub\EM-3DMotion\BehaviorFitting\BehaviorData_Clay.mat,Clay,Clay_003,3,nonStim,2,MonoL,-0.363636363636364,0.363636363636364,1,8,9,0.888888888888889
